ppms,values
5.6273586128402195,761.1875
5.627847666148995,955.38671875
5.62833671945777,1251.8515625
5.628825772766545,899.50390625
5.62931482607532,1418.62890625
5.629803879384095,1141.68359375
5.63029293269287,923.8828125
5.6307819860016455,706.48046875
5.631271039310421,703.55078125
5.631760092619196,894.67578125
5.632249145927971,1357.8125
5.632738199236746,863.32421875
5.633227252545521,1087.6171875
5.633716305854296,1164.48046875
5.634205359163071,1027.91015625
5.6346944124718465,768.0625
5.635183465780622,849.26953125
5.635672519089397,1247.59765625
5.636161572398172,1184.75
5.636650625706947,1052.4453125
5.637139679015722,1307.84375
5.637628732324497,1208.7734375
5.6381177856332725,652.31640625
5.638606838942048,721.91796875
5.639095892250823,1119.5703125
5.639584945559598,862.66015625
5.640073998868373,706.91796875
5.640563052177148,1146.9375
5.641052105485923,1108.23828125
5.641541158794698,739.53515625
5.6420302121034736,1080.46484375
5.642519265412249,1127.3125
5.643008318721024,1007.09765625
5.643497372029799,1202.82421875
5.643986425338574,570.8203125
5.644475478647349,947.83984375
5.644964531956124,923.453125
5.6454535852648995,986.64453125
5.645942638573675,1176.4765625
5.64643169188245,528.83203125
5.646920745191225,721.7109375
5.6474097985,1112.66796875
5.647898851808775,641.83984375
5.64838790511755,1387.5625
5.648876958426325,929.04296875
5.649366011735101,680.01953125
5.649855065043876,1124.30078125
5.650344118352651,830.32421875
5.650833171661426,1139.5
5.651322224970201,1463.98046875
5.651811278278976,897.4296875
5.652300331587751,1068.92578125
5.6527893848965265,979.72265625
5.653278438205302,1176.14453125
5.653767491514077,925.125
5.654256544822852,764.00390625
5.654745598131627,1062.234375
5.655234651440402,1479.76953125
5.655723704749177,1469.484375
5.656212758057952,1377.95703125
5.656701811366728,1266.734375
5.657190864675503,1712.8828125
5.657679917984278,1546.078125
5.658168971293053,1225.86328125
5.658658024601828,1359.34375
5.659147077910603,916.52734375
5.659636131219378,1184.15625
5.6601251845281535,1183.921875
5.660614237836929,1009.1484375
5.661103291145704,1048.92578125
5.661592344454479,861.828125
5.662081397763254,1694.1796875
5.662570451072029,1382.5234375
5.663059504380804,1593.58203125
5.663548557689579,1586.5703125
5.664037610998355,1210.62109375
5.66452666430713,1432.9921875
5.665015717615905,1178.07421875
5.66550477092468,969.3671875
5.665993824233455,1160.3359375
5.66648287754223,1014.85546875
5.666971930851005,1834.85546875
5.6674609841597805,1794.109375
5.667950037468556,1652.51953125
5.668439090777331,1307.23828125
5.668928144086106,1250.69921875
5.669417197394881,1508.8125
5.669906250703656,1505.40625
5.670395304012431,1744.3671875
5.670884357321206,1273.08984375
5.671373410629982,1454.38671875
5.671862463938757,984.91796875
5.672351517247532,1398.6484375
5.672840570556307,1337.73828125
5.673329623865082,1593.05078125
5.673818677173857,1369.6015625
5.674307730482632,1470.9453125
5.6747967837914075,1722.7890625
5.675285837100183,1526.93359375
5.675774890408958,1311.453125
5.676263943717733,1259.546875
5.676752997026508,1568.203125
5.677242050335283,1521.20703125
5.677731103644058,1845.53125
5.678220156952833,1957.234375
5.678709210261609,1723.45703125
5.679198263570384,1435.44921875
5.679687316879159,1499.42578125
5.680176370187934,1762.03515625
5.680665423496709,1774.8046875
5.681154476805484,1748.31640625
5.681643530114259,2140.80859375
5.6821325834230345,2457.2890625
5.68262163673181,1783.05078125
5.683110690040585,1881.390625
5.68359974334936,1780.64453125
5.684088796658135,1881.84375
5.68457784996691,2612.1328125
5.685066903275685,1768.1015625
5.6855559565844604,1767.25
5.686045009893236,1936.4453125
5.686534063202011,1505.40625
5.687023116510786,1958.37890625
5.687512169819561,1998.95703125
5.688001223128336,1943.55859375
5.688490276437111,1887.77734375
5.688979329745886,1890.1328125
5.6894683830546615,1789.140625
5.689957436363437,2293.03125
5.690446489672212,2342.36328125
5.690935542980987,2421.609375
5.691424596289762,2326.1875
5.691913649598537,2599.34765625
5.692402702907312,1923.01171875
5.6928917562160875,2517.046875
5.693380809524863,2204.23828125
5.693869862833638,2362.640625
5.694358916142413,2988.84765625
5.694847969451188,2281.01953125
5.695337022759963,2630.7890625
5.695826076068738,2761.60546875
5.696315129377513,3066.6875
5.6968041826862885,2869.609375
5.697293235995064,2464.27734375
5.697782289303839,2802.984375
5.698271342612614,2652.6953125
5.698760395921389,2738.11328125
5.699249449230164,2914.41015625
5.699738502538939,2532.06640625
5.7002275558477145,2536.9609375
5.70071660915649,2703.640625
5.701205662465265,2923.0
5.70169471577404,2835.62890625
5.702183769082815,2621.8515625
5.70267282239159,3060.5078125
5.703161875700365,2839.7109375
5.70365092900914,2625.796875
5.7041399823179155,2734.3203125
5.704629035626691,2409.8359375
5.705118088935466,2649.0
5.705607142244241,3127.5
5.706096195553016,2828.19140625
5.706585248861791,2969.125
5.707074302170566,2772.4765625
5.7075633554793415,3027.44140625
5.708052408788117,2933.16015625
5.708541462096892,2868.484375
5.709030515405667,2884.05078125
5.709519568714442,2546.3515625
5.710008622023217,3227.1796875
5.710497675331992,3345.06640625
5.710986728640767,2768.94921875
5.7114757819495425,2608.7578125
5.711964835258318,3429.10546875
5.712453888567093,2996.1484375
5.712942941875868,3027.43359375
5.713431995184643,3198.15625
5.713921048493418,3187.9140625
5.714410101802193,3295.3515625
5.7148991551109685,3105.046875
5.715388208419744,3309.25390625
5.715877261728519,2862.2578125
5.716366315037294,3609.34375
5.716855368346069,3682.96484375
5.717344421654844,3651.58203125
5.717833474963619,3616.984375
5.718322528272394,3442.16796875
5.7188115815811695,3326.7109375
5.719300634889945,3750.421875
5.71978968819872,3983.34765625
5.720278741507495,3472.66796875
5.72076779481627,3802.86328125
5.721256848125045,3525.42578125
5.72174590143382,4147.87109375
5.7222349547425955,4044.08984375
5.722724008051371,3115.625
5.723213061360146,3874.1015625
5.723702114668921,3945.125
5.724191167977696,4185.5703125
5.724680221286471,4398.4609375
5.725169274595246,4000.46875
5.725658327904021,4369.74609375
5.7261473812127965,4309.21875
5.726636434521572,4117.03515625
5.727125487830347,4043.21875
5.727614541139122,4142.91015625
5.728103594447897,4312.796875
5.728592647756672,4646.29296875
5.729081701065447,4773.26171875
5.7295707543742225,4448.1484375
5.730059807682998,4508.19140625
5.730548860991773,4470.0
5.731037914300548,4256.37890625
5.731526967609323,4867.32421875
5.732016020918098,4628.359375
5.732505074226873,4953.734375
5.732994127535648,4553.14453125
5.7334831808444235,4677.59765625
5.733972234153199,4617.5
5.734461287461974,5051.1484375
5.734950340770749,4775.2421875
5.735439394079524,4595.3125
5.735928447388299,4829.12109375
5.736417500697074,5103.625
5.7369065540058495,5217.65625
5.737395607314625,5005.01171875
5.7378846606234,4819.8828125
5.738373713932175,4961.453125
5.73886276724095,5616.9453125
5.739351820549725,5254.828125
5.7398408738585,5514.83984375
5.740329927167275,5710.19921875
5.7408189804760505,5865.8828125
5.741308033784826,5600.671875
5.741797087093601,5480.00390625
5.742286140402376,5618.59765625
5.742775193711151,5618.83203125
5.743264247019926,5681.78125
5.743753300328701,5856.671875
5.7442423536374765,5685.4453125
5.744731406946252,5839.0390625
5.745220460255027,5599.84765625
5.745709513563802,6364.984375
5.746198566872577,6097.5625
5.746687620181352,6452.66015625
5.747176673490127,6596.14453125
5.747665726798902,6869.85546875
5.7481547801076776,6213.59375
5.748643833416453,6669.94140625
5.749132886725228,6324.64453125
5.749621940034003,6596.0546875
5.750110993342778,6505.109375
5.750600046651553,7079.28515625
5.751089099960328,6651.88671875
5.7515781532691035,6730.50390625
5.752067206577879,6936.75390625
5.752556259886654,7297.48046875
5.753045313195429,6589.5703125
5.753534366504204,6863.5078125
5.754023419812979,6924.79296875
5.754512473121754,6574.90234375
5.755001526430529,7455.359375
5.755490579739305,7143.55078125
5.75597963304808,6934.9140625
5.756468686356855,7042.046875
5.75695773966563,7468.53125
5.757446792974405,7614.3515625
5.75793584628318,8089.484375
5.758424899591955,7937.4375
5.7589139529007305,7306.140625
5.759403006209506,7547.98046875
5.759892059518281,7385.51953125
5.760381112827056,7469.85546875
5.760870166135831,7414.9921875
5.761359219444606,7598.7578125
5.761848272753381,7854.2890625
5.762337326062156,8073.6796875
5.762826379370932,8256.49609375
5.763315432679707,7862.06640625
5.763804485988482,7525.46484375
5.764293539297257,7549.38671875
5.764782592606032,7570.90234375
5.765271645914807,7593.04296875
5.765760699223582,7684.14453125
5.7662497525323575,7540.71875
5.766738805841133,7973.7578125
5.767227859149908,7673.55078125
5.767716912458683,8071.89453125
5.768205965767458,7907.9375
5.768695019076233,7837.21484375
5.769184072385008,7830.4453125
5.769673125693783,8253.18359375
5.770162179002559,8034.54296875
5.770651232311334,7740.78125
5.771140285620109,8207.890625
5.771629338928884,8382.3828125
5.772118392237659,8287.58203125
5.772607445546434,8056.80078125
5.773096498855209,8676.44140625
5.7735855521639845,7789.15625
5.77407460547276,8474.5390625
5.774563658781535,7747.26953125
5.77505271209031,7635.4921875
5.775541765399085,8054.96875
5.77603081870786,7830.09375
5.776519872016635,7593.95703125
5.77700892532541,8248.85546875
5.777497978634186,7713.87890625
5.777987031942961,7671.29296875
5.778476085251736,8062.5703125
5.778965138560511,7702.33984375
5.779454191869286,8069.23046875
5.779943245178061,7534.46484375
5.780432298486836,8067.9765625
5.7809213517956115,7854.65234375
5.781410405104387,7274.96484375
5.781899458413162,7171.52734375
5.782388511721937,7692.37890625
5.782877565030712,7464.69140625
5.783366618339487,7900.63671875
5.783855671648262,7629.6328125
5.784344724957037,7249.62109375
5.784833778265813,7226.2578125
5.785322831574588,8015.609375
5.785811884883363,7311.81640625
5.786300938192138,7478.66796875
5.786789991500913,7054.18359375
5.787279044809688,7471.86328125
5.787768098118463,6905.37109375
5.7882571514272385,6834.40234375
5.788746204736014,6706.765625
5.789235258044789,6956.75
5.789724311353564,7052.1640625
5.790213364662339,6584.19140625
5.790702417971114,6811.7421875
5.791191471279889,6713.546875
5.7916805245886644,6273.80078125
5.79216957789744,6396.65625
5.792658631206215,6209.18359375
5.79314768451499,6391.91796875
5.793636737823765,6047.5703125
5.79412579113254,6215.62890625
5.794614844441315,6707.30078125
5.79510389775009,6612.41796875
5.7955929510588655,5755.2265625
5.796082004367641,6475.0703125
5.796571057676416,5759.83203125
5.797060110985191,5933.09765625
5.797549164293966,6083.87890625
5.798038217602741,5863.890625
5.798527270911516,5683.515625
5.7990163242202915,5331.421875
5.799505377529067,5439.76953125
5.799994430837842,5018.26171875
5.800483484146617,5346.953125
5.800972537455392,5692.75
5.801461590764167,5313.83984375
5.801950644072942,5308.92578125
5.802439697381717,5098.91796875
5.8029287506904925,5756.34375
5.803417803999268,5116.98046875
5.803906857308043,4878.51953125
5.804395910616818,5225.578125
5.804884963925593,5130.4296875
5.805374017234368,5164.36328125
5.805863070543143,4606.078125
5.8063521238519185,4629.359375
5.806841177160694,4973.078125
5.807330230469469,4934.44140625
5.807819283778244,4507.92578125
5.808308337087019,4797.6328125
5.808797390395794,4580.6015625
5.809286443704569,4547.8203125
5.809775497013344,5028.296875
5.8102645503221195,4778.54296875
5.810753603630895,4093.0390625
5.81124265693967,4359.93359375
5.811731710248445,3962.05078125
5.81222076355722,4312.34765625
5.812709816865995,4133.890625
5.81319887017477,3735.53515625
5.8136879234835455,4035.7421875
5.814176976792321,3720.48046875
5.814666030101096,3936.625
5.815155083409871,3748.515625
5.815644136718646,4123.76171875
5.816133190027421,3970.96875
5.816622243336196,3823.0859375
5.817111296644971,3926.6640625
5.8176003499537465,3353.046875
5.818089403262522,3935.5
5.818578456571297,3838.203125
5.819067509880072,3558.9765625
5.819556563188847,3865.89453125
5.820045616497622,3430.89453125
5.820534669806397,3195.671875
5.8210237231151725,3228.90234375
5.821512776423948,4005.76171875
5.822001829732723,3111.33984375
5.822490883041498,3953.05859375
5.822979936350273,3210.70703125
5.823468989659048,3758.578125
5.823958042967823,3531.046875
5.824447096276598,3499.22265625
5.8249361495853735,3454.16796875
5.825425202894149,3229.953125
5.825914256202924,3075.5390625
5.826403309511699,3011.91015625
5.826892362820474,2890.60546875
5.827381416129249,3242.19140625
5.827870469438024,2823.4921875
5.8283595227467995,2865.98828125
5.828848576055575,3577.59375
5.82933762936435,3077.38671875
5.829826682673125,2788.90625
5.8303157359819,3050.76953125
5.830804789290675,3295.828125
5.83129384259945,2699.5234375
5.831782895908225,2373.74609375
5.8322719492170005,2703.890625
5.832761002525776,2666.33203125
5.833250055834551,2904.58984375
5.833739109143326,2468.546875
5.834228162452101,2798.4921875
5.834717215760876,2701.7265625
5.835206269069651,2752.97265625
5.8356953223784265,2587.0625
5.836184375687202,2824.75390625
5.836673428995977,2403.59765625
5.837162482304752,2936.4765625
5.837651535613527,2656.3046875
5.838140588922302,2578.21875
5.838629642231077,2623.9140625
5.839118695539852,2512.3125
5.8396077488486275,2780.49609375
5.840096802157403,2135.75390625
5.840585855466178,2818.39453125
5.841074908774953,2446.2421875
5.841563962083728,2512.5
5.842053015392503,2376.23828125
5.842542068701278,2434.3046875
5.8430311220100535,2016.7578125
5.843520175318829,2805.7578125
5.844009228627604,2202.828125
5.844498281936379,2380.90234375
5.844987335245154,2239.953125
5.845476388553929,2806.8125
5.845965441862704,2310.34765625
5.846454495171479,2247.6640625
5.8469435484802545,2275.13671875
5.84743260178903,2141.51953125
5.847921655097805,2654.83203125
5.84841070840658,2611.80859375
5.848899761715355,1874.44140625
5.84938881502413,2133.640625
5.849877868332905,1848.1796875
5.8503669216416805,1752.98046875
5.850855974950456,1773.7265625
5.851345028259231,2135.796875
5.851834081568006,2130.95703125
5.852323134876781,2005.421875
5.852812188185556,1907.54296875
5.853301241494331,2008.19140625
5.853790294803106,1738.7734375
5.8542793481118816,2033.2890625
5.854768401420657,1687.74609375
5.855257454729432,1529.171875
5.855746508038207,1555.08203125
5.856235561346982,2208.24609375
5.856724614655757,1816.85546875
5.857213667964532,2323.203125
5.8577027212733075,2241.6015625
5.858191774582083,1512.203125
5.858680827890858,1629.921875
5.859169881199633,1525.859375
5.859658934508408,1857.15234375
5.860147987817183,1775.921875
5.860637041125958,1599.34375
5.861126094434733,1381.78515625
5.861615147743509,1292.46875
5.862104201052284,1297.19140625
5.862593254361059,2095.48046875
5.863082307669834,1563.91015625
5.863571360978609,1160.875
5.864060414287384,1115.390625
5.864549467596159,1775.21875
5.8650385209049345,1475.875
5.86552757421371,1333.375
5.866016627522485,1169.671875
5.86650568083126,1236.44921875
5.866994734140035,1136.8984375
5.86748378744881,1363.34765625
5.867972840757585,1506.55078125
5.86846189406636,1318.15234375
5.868950947375136,1552.66015625
5.869440000683911,1063.66796875
5.869929053992686,1308.91796875
5.870418107301461,1636.12890625
5.870907160610236,1564.109375
5.871396213919011,1379.2734375
5.871885267227786,1413.0703125
5.8723743205365615,1463.10546875
5.872863373845337,1392.52734375
5.873352427154112,987.71484375
5.873841480462887,1305.47265625
5.874330533771662,1309.7734375
5.874819587080437,863.546875
5.875308640389212,1144.84765625
5.875797693697987,1592.296875
5.876286747006763,1067.74609375
5.876775800315538,1234.55078125
5.877264853624313,1074.87109375
5.877753906933088,1048.09765625
5.878242960241863,993.21484375
5.878732013550638,910.23046875
5.879221066859413,796.19921875
5.8797101201681885,1046.66015625
5.880199173476964,993.0234375
5.880688226785739,717.6171875
5.881177280094514,1151.96484375
5.881666333403289,653.5
5.882155386712064,810.375
5.882644440020839,1248.94140625
5.883133493329614,603.30859375
5.88362254663839,772.796875
5.884111599947165,1085.98046875
5.88460065325594,531.0546875
5.885089706564715,1128.4140625
5.88557875987349,956.61328125
5.886067813182265,648.53515625
5.88655686649104,1298.3359375
5.8870459197998155,633.546875
5.887534973108591,606.41015625
5.888024026417366,929.734375
5.888513079726141,774.65625
5.889002133034916,711.609375
5.889491186343691,738.0234375
5.889980239652466,467.85546875
5.890469292961241,869.23828125
5.890958346270017,905.515625
5.891447399578792,1314.02734375
5.891936452887567,424.9765625
5.892425506196342,1042.9375
5.892914559505117,877.26953125
5.893403612813892,737.9765625
5.893892666122667,626.1015625
5.8943817194314425,668.640625
5.894870772740218,1041.62109375
5.895359826048993,793.23046875
5.895848879357768,1082.41796875
5.896337932666543,890.30078125
5.896826985975318,97.41015625
5.897316039284093,1053.46484375
5.8978050925928684,854.9765625
5.898294145901644,679.28515625
5.898783199210419,803.23828125
5.899272252519194,865.89453125
5.899761305827969,496.44140625
5.900250359136744,370.41015625
5.900739412445519,816.54296875
5.901228465754294,166.51171875
5.9017175190630695,708.71484375
5.902206572371845,1028.64453125
5.90269562568062,550.48046875
5.903184678989395,577.7578125
5.90367373229817,940.49609375
5.904162785606945,1053.58984375
5.90465183891572,743.296875
5.9051408922244955,387.3125
5.905629945533271,575.33203125
5.906118998842046,581.83203125
5.906608052150821,791.46875
5.907097105459596,862.98046875
5.907586158768371,839.26953125
5.908075212077146,1082.703125
5.908564265385921,297.828125
5.9090533186946965,1157.51953125
5.909542372003472,554.171875
5.910031425312247,360.953125
5.910520478621022,484.4765625
5.911009531929797,752.26953125
5.911498585238572,115.703125
5.911987638547347,900.40625
5.9124766918561225,535.02734375
5.912965745164898,389.67578125
5.913454798473673,694.73828125
5.913943851782448,751.5546875
5.914432905091223,1161.41796875
5.914921958399998,797.51953125
5.915411011708773,291.890625
5.915900065017548,451.4296875
5.9163891183263235,830.32421875
5.916878171635099,689.09375
5.917367224943874,977.7421875
5.917856278252649,709.7890625
5.918345331561424,394.27734375
5.918834384870199,146.3359375
5.919323438178974,355.171875
5.9198124914877495,517.01953125
5.920301544796525,310.18359375
5.9207905981053,428.32421875
5.921279651414075,248.71875
5.92176870472285,685.53125
5.922257758031625,845.2578125
5.9227468113404,588.9375
5.923235864649175,744.41015625
5.9237249179579505,352.28515625
5.924213971266726,506.39453125
5.924703024575501,634.7421875
5.925192077884276,292.4921875
5.925681131193051,328.72265625
5.926170184501826,771.3984375
5.926659237810601,503.01171875
5.9271482911193765,364.76171875
5.927637344428152,495.03125
5.928126397736927,587.33984375
5.928615451045702,1059.6328125
5.929104504354477,570.28125
5.929593557663252,455.8125
5.930082610972027,464.33203125
5.930571664280802,631.91015625
5.9310607175895775,640.44921875
5.931549770898353,751.28125
5.932038824207128,628.12890625
5.932527877515903,875.9921875
5.933016930824678,561.65234375
5.933505984133453,184.23828125
5.933995037442228,631.98046875
5.9344840907510035,564.92578125
5.934973144059779,881.06640625
5.935462197368554,342.71875
5.935951250677329,847.265625
5.936440303986104,531.6328125
5.936929357294879,702.5546875
5.937418410603654,362.8359375
5.937907463912429,661.52734375
5.9383965172212045,506.41015625
5.93888557052998,270.6484375
5.939374623838755,-26.0234375
5.93986367714753,829.0546875
5.940352730456305,895.6953125
5.94084178376508,504.99609375
5.941330837073855,847.7734375
5.9418198903826305,160.65234375
5.942308943691406,67.33203125
5.942797997000181,122.70703125
5.943287050308956,415.40234375
5.943776103617731,188.99609375
5.944265156926506,368.35546875
5.944754210235281,560.36328125
5.945243263544056,656.79296875
5.9457323168528315,948.44140625
5.946221370161607,589.37890625
5.946710423470382,747.4375
5.947199476779157,97.52734375
5.947688530087932,662.08203125
5.948177583396707,-15.5390625
5.948666636705482,260.765625
5.9491556900142575,369.37109375
5.949644743323033,37.75390625
5.950133796631808,167.46875
5.950622849940583,340.73046875
5.951111903249358,355.32421875
5.951600956558133,556.0546875
5.952090009866908,239.12109375
5.952579063175683,392.14453125
5.9530681164844585,210.54296875
5.953557169793234,3.3515625
5.954046223102009,442.58984375
5.954535276410784,411.65234375
5.955024329719559,47.4296875
5.955513383028334,349.15625
5.956002436337109,200.10546875
5.9564914896458845,407.92578125
5.95698054295466,499.2578125
5.957469596263435,960.14453125
5.95795864957221,605.5
5.958447702880985,292.15625
5.95893675618976,460.43359375
5.959425809498535,44.83203125
5.95991486280731,749.96484375
5.9604039161160856,771.06640625
5.960892969424861,477.62109375
5.961382022733636,-42.234375
5.961871076042411,-129.64453125
5.962360129351186,666.109375
5.962849182659961,707.48828125
5.963338235968736,152.30078125
5.9638272892775115,39.53515625
5.964316342586287,819.37890625
5.964805395895062,475.7890625
5.965294449203837,207.55078125
5.965783502512612,-28.421875
5.966272555821387,459.328125
5.966761609130162,53.37109375
5.967250662438937,242.44140625
5.967739715747713,-51.93359375
5.968228769056488,353.9921875
5.968717822365263,518.25390625
5.969206875674038,209.578125
5.969695928982813,599.80859375
5.970184982291588,317.45703125
5.970674035600363,374.02734375
5.9711630889091385,337.83984375
5.971652142217914,176.484375
5.972141195526689,406.078125
5.972630248835464,279.13671875
5.973119302144239,28.890625
5.973608355453014,98.3125
5.974097408761789,531.75
5.974586462070564,-220.96875
5.97507551537934,-174.95703125
5.975564568688115,606.984375
5.97605362199689,222.31640625
5.976542675305665,533.08984375
5.97703172861444,300.84375
5.977520781923215,624.2421875
5.97800983523199,155.37109375
5.9784988885407655,131.73046875
5.978987941849541,441.71875
5.979476995158316,-145.75390625
5.979966048467091,314.1484375
5.980455101775866,241.4375
5.980944155084641,29.421875
5.981433208393416,90.34375
5.981922261702191,118.8984375
5.982411315010967,18.171875
5.982900368319742,663.78125
5.983389421628517,440.51953125
5.983878474937292,181.3203125
5.984367528246067,-69.515625
5.984856581554842,90.0546875
5.985345634863617,72.72265625
5.9858346881723925,435.53515625
5.986323741481168,368.78515625
5.986812794789943,677.88671875
5.987301848098718,336.74609375
5.987790901407493,-107.02734375
5.988279954716268,-285.2109375
5.988769008025043,179.49609375
5.989258061333818,-223.62109375
5.989747114642594,-58.23828125
5.990236167951369,596.7421875
5.990725221260144,570.47265625
5.991214274568919,-226.94140625
5.991703327877694,-58.50390625
5.992192381186469,585.96484375
5.992681434495244,10.51171875
5.9931704878040195,402.94140625
5.993659541112795,-175.87109375
5.99414859442157,110.78515625
5.994637647730345,110.6328125
5.99512670103912,749.55078125
5.995615754347895,219.32421875
5.99610480765667,632.15234375
5.996593860965445,208.31640625
5.997082914274221,423.11328125
5.997571967582996,175.96484375
5.998061020891771,585.09375
5.998550074200546,139.03125
5.999039127509321,347.3671875
5.999528180818096,507.03515625
6.000017234126871,1012.5
6.0005062874356465,939.37890625
6.000995340744422,2070.9453125
6.001484394053197,2879.2109375
6.001973447361972,4153.16796875
6.002462500670747,7465.1015625
6.002951553979522,9768.35546875
6.003440607288297,6320.09765625
6.0039296605970724,5618.109375
6.004418713905848,8742.36328125
6.004907767214623,7284.8359375
6.005396820523398,2820.7421875
6.005885873832173,2370.53125
6.006374927140948,1944.3828125
6.006863980449723,1216.4375
6.007353033758498,519.640625
6.0078420870672735,301.66796875
6.008331140376049,24.76953125
6.008820193684824,60.5
6.009309246993599,115.02734375
6.009798300302374,336.125
6.010287353611149,664.515625
6.010776406919924,205.7890625
6.0112654602286995,244.71484375
6.011754513537475,-127.86328125
6.01224356684625,-42.65625
6.012732620155025,-197.109375
6.0132216734638,444.90625
6.013710726772575,-197.453125
6.01419978008135,506.61328125
6.014688833390125,645.765625
6.0151778866989005,465.1875
6.015666940007676,378.6484375
6.016155993316451,488.3359375
6.016645046625226,302.96875
6.017134099934001,662.75390625
6.017623153242776,467.3203125
6.018112206551551,55.5
6.0186012598603265,78.08984375
6.019090313169102,373.359375
6.019579366477877,192.859375
6.020068419786652,63.73828125
6.020557473095427,-55.875
6.021046526404202,172.80859375
6.021535579712977,135.52734375
6.022024633021752,776.48828125
6.0225136863305275,-162.33203125
6.023002739639303,345.296875
6.023491792948078,-78.9375
6.023980846256853,239.421875
6.024469899565628,166.63671875
6.024958952874403,252.44140625
6.025448006183178,199.55078125
6.0259370594919535,-59.4765625
6.026426112800729,-100.64453125
6.026915166109504,522.8359375
6.027404219418279,503.78515625
6.027893272727054,257.12890625
6.028382326035829,626.78515625
6.028871379344604,-176.3828125
6.029360432653379,9.25
6.0298494859621545,320.25
6.03033853927093,125.55078125
6.030827592579705,23.3203125
6.03131664588848,108.50390625
6.031805699197255,445.67578125
6.03229475250603,131.18359375
6.032783805814805,-275.5390625
6.0332728591235805,3.03125
6.033761912432356,204.42578125
6.034250965741131,-411.14453125
6.034740019049906,182.26171875
6.035229072358681,282.45703125
6.035718125667456,398.078125
6.036207178976231,344.29296875
6.036696232285006,-24.51171875
6.0371852855937815,-72.66015625
6.037674338902557,399.68359375
6.038163392211332,-168.89453125
6.038652445520107,-34.3515625
6.039141498828882,-74.71875
6.039630552137657,112.3515625
6.040119605446432,264.203125
6.0406086587552075,-135.453125
6.041097712063983,228.15234375
6.041586765372758,585.0546875
6.042075818681533,-27.49609375
6.042564871990308,-174.70703125
6.043053925299083,41.8515625
6.043542978607858,440.97265625
6.044032031916633,144.93359375
6.0445210852254085,358.23046875
6.045010138534184,-128.7109375
6.045499191842959,-68.25390625
6.045988245151734,351.19140625
6.046477298460509,49.828125
6.046966351769284,200.94921875
6.047455405078059,-57.4765625
6.0479444583868345,270.80859375
6.04843351169561,-174.875
6.048922565004385,361.2890625
6.04941161831316,512.44921875
6.049900671621935,94.44140625
6.05038972493071,680.64453125
6.050878778239485,455.42578125
6.05136783154826,351.2734375
6.0518568848570355,361.625
6.052345938165811,-343.61328125
6.052834991474586,486.40625
6.053324044783361,-187.453125
6.053813098092136,400.3359375
6.054302151400911,-328.47265625
6.054791204709686,73.42578125
6.0552802580184615,154.5390625
6.055769311327237,279.0859375
6.056258364636012,15.328125
6.056747417944787,430.76953125
6.057236471253562,-52.7265625
6.057725524562337,35.6328125
6.058214577871112,316.0390625
6.058703631179887,493.7421875
6.0591926844886626,111.48828125
6.059681737797438,54.61328125
6.060170791106213,109.82421875
6.060659844414988,332.4375
6.061148897723763,-30.0703125
6.061637951032538,467.7265625
6.062127004341313,-78.76171875
6.0626160576500885,205.23828125
6.063105110958864,628.38671875
6.063594164267639,460.265625
6.064083217576414,207.2890625
6.064572270885189,161.73046875
6.065061324193964,393.73828125
6.065550377502739,116.6015625
6.066039430811514,112.0703125
6.0665284841202896,481.30859375
6.067017537429065,380.921875
6.06750659073784,100.62890625
6.067995644046615,95.0078125
6.06848469735539,-316.5859375
6.068973750664165,106.5234375
6.06946280397294,218.75390625
6.0699518572817155,171.21484375
6.070440910590491,3.8671875
6.070929963899266,224.08203125
6.071419017208041,-21.64453125
6.071908070516816,386.75390625
6.072397123825591,345.7890625
6.072886177134366,281.1875
6.073375230443141,171.95703125
6.073864283751917,-51.890625
6.074353337060692,256.68359375
6.074842390369467,-282.73828125
6.075331443678242,-365.1640625
6.075820496987017,239.34765625
6.076309550295792,157.22265625
6.076798603604567,-347.8515625
6.0772876569133425,-86.06640625
6.077776710222118,126.01171875
6.078265763530893,-21.19140625
6.078754816839668,471.9921875
6.079243870148443,-136.8125
6.079732923457218,-43.5234375
6.080221976765993,398.12890625
6.080711030074768,478.0390625
6.081200083383544,87.03515625
6.081689136692319,618.42578125
6.082178190001094,54.10546875
6.082667243309869,554.5390625
6.083156296618644,-681.3359375
6.083645349927419,-384.35546875
6.084134403236194,375.02734375
6.0846234565449695,265.0625
6.085112509853745,-34.6875
6.08560156316252,346.0859375
6.086090616471295,66.984375
6.08657966978007,-131.15625
6.087068723088845,-215.38671875
6.08755777639762,94.85546875
6.088046829706395,104.8984375
6.088535883015171,-271.125
6.089024936323946,-55.59765625
6.089513989632721,14.8046875
6.090003042941496,234.578125
6.090492096250271,-212.83203125
6.090981149559046,-254.63671875
6.091470202867821,681.98046875
6.0919592561765965,270.70703125
6.092448309485372,-548.37109375
6.092937362794147,-56.94921875
6.093426416102922,351.8984375
6.093915469411697,453.64453125
6.094404522720472,355.98046875
6.094893576029247,119.265625
6.095382629338022,271.91015625
6.095871682646798,-312.703125
6.096360735955573,-31.93359375
6.096849789264348,222.8984375
6.097338842573123,374.79296875
6.097827895881898,489.8359375
6.098316949190673,244.1015625
6.098806002499448,490.4609375
6.0992950558082235,197.875
6.099784109116999,211.2421875
6.100273162425774,407.89453125
6.100762215734549,449.5859375
6.101251269043324,736.2578125
6.101740322352099,36.671875
